epoch,train_score,train_loss,best_epoch,best_value,early_stop_wait,learning_rate,epoch_time_sec,total_training_time_sec,avg_epoch_time_sec
62,15.849272290649415,-0.34882518213272096,62,15.849272290649415,0,0.0001,109.96138286590576,6841.57795381546,110.34803151315258
63,15.844309344177246,-0.34696530149459837,63,15.844309344177246,0,0.0001,110.06258773803711,6951.763610363007,110.34545413274614
64,15.841184128417968,-0.34544474301338196,64,15.841184128417968,0,0.0001,110.13033866882324,7062.020106077194,110.34406415745616
65,15.833563715515137,-0.3452724239063263,65,15.833563715515137,0,0.0001,110.40261220932007,7172.550951719284,110.34693771875821
66,15.83043274017334,-0.343736953830719,66,15.83043274017334,0,0.0001,110.5293698310852,7283.323485374451,110.35338614203714
67,15.825731657409667,-0.3414144226360321,67,15.825731657409667,0,0.0001,110.4509551525116,7393.898576259613,110.35669516805393
68,15.824333086853027,-0.3397949421787262,68,15.824333086853027,0,0.0001,110.21909546852112,7504.241893291473,110.35649843075696
69,15.820338117370605,-0.33928281275749206,69,15.820338117370605,0,0.0001,110.1400535106659,7614.51123380661,110.35523527255957
70,15.815876694335937,-0.336250385427475,70,15.815876694335937,0,0.0001,110.26528906822205,7724.90641450882,110.35580592155456
71,15.811330762634277,-0.33582014017105105,71,15.811330762634277,0,0.0001,110.25727462768555,7835.5058805942535,110.35923775484864
72,15.808650368957519,-0.3349781104564667,72,15.808650368957519,0,0.0001,110.33858251571655,7945.973591804504,110.36074433061812
73,15.8096595703125,-0.33233367475509645,72,15.808650368957519,1,0.0001,110.03587913513184,8056.135093927383,110.35801498530662
74,15.798829622192383,-0.33189373937606814,74,15.798829622192383,0,0.0001,109.90021276473999,8166.16476559639,110.35357791346473
75,15.799594747009277,-0.32928647256851196,74,15.798829622192383,1,0.0001,110.10770535469055,8276.399520397186,110.35199360529582
76,15.795745346374511,-0.32840371757507325,76,15.795745346374511,0,0.0001,110.12129855155945,8386.7698366642,110.35223469294999
77,15.794753120422364,-0.3273579324913025,77,15.794753120422364,0,0.0001,110.09021592140198,8496.988288879395,110.35049725817396
78,15.792940854492187,-0.3269195072078705,78,15.792940854492187,0,0.0001,110.35037064552307,8607.46635389328,110.35213274222154
79,15.790718476257323,-0.3250409570026398,79,15.790718476257323,0,0.0001,110.21711301803589,8717.812617063522,110.35205844384205
80,15.784438745422364,-0.3234478705215454,80,15.784438745422364,0,0.0001,110.32407069206238,8828.266797065735,110.35333496332169
81,15.769010725708007,-0.30897682754516603,81,15.769010725708007,0,1e-05,109.97613954544067,8938.591733694077,110.35298436659353
82,15.7651354296875,-0.3062830070209503,82,15.7651354296875,0,1e-05,110.01049327850342,9048.737780332565,110.350460735763
83,15.762505518493652,-0.3072811756801605,83,15.762505518493652,0,1e-05,110.20700550079346,9159.076980352402,110.35032506448677
84,15.761862199401856,-0.30726437555313113,84,15.761862199401856,0,1e-05,110.40781378746033,9269.61713051796,110.35258488711857
85,15.761374809265137,-0.30667548566818237,85,15.761374809265137,0,1e-05,110.35090589523315,9380.103461265564,110.35415836783017
86,15.761100476074219,-0.3072929245185852,86,15.761100476074219,0,1e-05,110.15647459030151,9490.518840789795,110.3548702417418
87,15.758960598144531,-0.3074160534286499,87,15.758960598144531,0,1e-05,110.24118399620056,9600.897185325623,110.35514006121406
88,15.759362653808594,-0.3076588113307953,87,15.758960598144531,1,1e-05,110.48571395874023,9711.516366958618,110.35814053362066
89,15.762682453308106,-0.30736525609970095,87,15.758960598144531,2,1e-05,110.47084975242615,9822.119647979736,110.36089492112063
90,15.758718229675292,-0.3073980678462982,90,15.758718229675292,0,1e-05,110.52585291862488,9932.778810739517,110.36420900821686
91,15.757619663391113,-0.307192390460968,91,15.757619663391113,0,1e-05,110.30937600135803,10043.435456752777,110.36742260167887
92,15.755267030944824,-0.30615451042175296,92,15.755267030944824,0,1e-05,110.0847442150116,10153.659151315689,110.36586034038793
93,15.757735885925293,-0.30602145425796506,92,15.755267030944824,1,1e-05,110.22363662719727,10264.007857084274,110.3656758826266
94,15.757704826354981,-0.3054656368923187,92,15.755267030944824,2,1e-05,110.16263341903687,10374.29414653778,110.3648313461466
95,15.754622610168457,-0.3075152360630035,95,15.754622610168457,0,1e-05,110.45280766487122,10484.871165037155,110.36706489512795
96,15.754932393493652,-0.30695123180389405,95,15.754622610168457,1,1e-05,110.40916609764099,10595.610713720322,110.37094493458669
97,15.753898884887695,-0.3071085691452026,97,15.753898884887695,0,1e-05,110.5049159526825,10706.235747814178,110.37356441045544
98,15.757017514648437,-0.30588114911079406,97,15.753898884887695,1,1e-05,110.42402386665344,10816.779288768768,110.37529886498743
99,15.752993106079101,-0.3062335365867615,99,15.752993106079101,0,1e-05,110.41685581207275,10927.318635463715,110.37695591377489
100,15.754753049621582,-0.3054150603580475,99,15.752993106079101,1,1e-05,110.55734038352966,11037.993773460388,110.37993773460389
101,15.754236039733886,-0.3061938802433014,99,15.752993106079101,2,1e-05,110.54544758796692,11148.867752075195,110.38482922846728
102,15.75305203704834,-0.3067679892444611,99,15.752993106079101,3,1e-05,110.41437101364136,11259.406475782394,110.38633799786662
103,15.755237308044434,-0.3086919703006744,99,15.752993106079101,4,1e-05,110.23464155197144,11369.767877101898,110.38609589419319
104,15.751937276306153,-0.306431044960022,104,15.751937276306153,0,1e-05,110.39432454109192,11480.286073923111,110.38736609541454
105,15.751220242614746,-0.30647597417831424,105,15.751220242614746,0,1e-05,110.25268721580505,11590.661547899246,110.38725283713568
106,15.751602918395996,-0.30593071105003355,105,15.751220242614746,1,1e-05,110.52858376502991,11701.429741382599,110.39084661681697
107,15.749549934997559,-0.3058650009155273,107,15.749549934997559,0,1e-05,110.77520394325256,11812.334000587463,110.3956448653034
108,15.751021294250489,-0.3053198350429535,107,15.749549934997559,1,1e-05,110.43751406669617,11922.893862485886,110.39716539338782
109,15.751029792175293,-0.30465496454238894,107,15.749549934997559,2,1e-05,110.16833162307739,12033.191788196564,110.39625493758315
110,15.754485186462402,-0.30569013670921324,107,15.749549934997559,3,1e-05,109.68208479881287,12142.996973752975,110.39088157957251
111,15.749152284851075,-0.3058426295089722,111,15.749152284851075,0,1e-05,110.39236521720886,12253.725601911545,110.39392434154544
112,15.753366311035156,-0.3040471322536468,111,15.749152284851075,1,1e-05,110.10048413276672,12363.94600391388,110.39237503494535
113,15.751842233581543,-0.30426203033447263,111,15.749152284851075,2,1e-05,110.83361744880676,12474.907057523727,110.39740758870555
114,15.748726761169433,-0.30602297857284544,114,15.748726761169433,0,1e-05,109.75939083099365,12584.79001569748,110.3928948745393
115,15.75022463470459,-0.30551849851608276,114,15.748726761169433,1,1e-05,109.87264370918274,12694.783503293991,110.38942176777384
116,15.746371549987792,-0.30465173045158384,116,15.746371549987792,0,1e-05,110.15496325492859,12805.198249578476,110.38964008257307
117,15.750178598937989,-0.30356452412605284,116,15.746371549987792,1,1e-05,110.44095349311829,12915.765674114227,110.3911596078139
118,15.747348752441406,-0.3048203953552246,116,15.746371549987792,2,1e-05,110.40720510482788,13026.296654701233,110.39234453136638
119,15.747996154479981,-0.304008738117218,116,15.746371549987792,3,1e-05,110.33414363861084,13136.753617286682,110.39288754022422
