epoch,train_score,train_loss,best_epoch,best_value,early_stop_wait,learning_rate,epoch_time_sec,total_training_time_sec,avg_epoch_time_sec
1,19.151198602294922,-2.6216118974685667,1,19.151198602294922,0,0.0001,111.40169429779053,111.40191388130188,111.40191388130188
2,17.19285722229004,-1.4573623934173583,2,17.19285722229004,0,0.0001,110.85861659049988,222.26111245155334,111.13055622577667
3,16.926885556030275,-1.1483519002532958,3,16.926885556030275,0,0.0001,111.33434844017029,334.1997468471527,111.39991561571757
4,16.782597875976563,-0.9883473131561279,4,16.782597875976563,0,0.0001,111.58041620254517,445.91999530792236,111.47999882698059
5,16.690472266845703,-0.8884196208572388,5,16.690472266845703,0,0.0001,110.46391677856445,556.5202119350433,111.30404238700866
6,16.62237567565918,-0.8133015911102295,6,16.62237567565918,0,0.0001,110.66422843933105,667.4483695030212,111.24139491717021
7,16.56805534362793,-0.7624255228614807,7,16.56805534362793,0,0.0001,111.42236375808716,778.9934139251709,111.28477341788155
8,16.51950002380371,-0.7168428064918518,8,16.51950002380371,0,0.0001,110.25712037086487,889.3800327777863,111.17250409722328
9,16.48450432495117,-0.6803282100296021,9,16.48450432495117,0,0.0001,110.24833750724792,999.7622156143188,111.0846906238132
10,16.448979844970705,-0.6565709790229798,10,16.448979844970705,0,0.0001,110.01662492752075,1109.9118912220001,110.99118912220001
11,16.41447795837402,-0.6267143867301941,11,16.41447795837402,0,0.0001,110.3743326663971,1220.61292886734,110.96481171521273
12,16.383313145141603,-0.6046128145027161,12,16.383313145141603,0,0.0001,110.67908143997192,1331.5492703914642,110.96243919928868
13,16.358692245483397,-0.5826427989006042,13,16.358692245483397,0,0.0001,110.48815584182739,1442.1667230129242,110.93590177022494
14,16.335126060791016,-0.5608641547966003,14,16.335126060791016,0,0.0001,110.88601064682007,1553.18945646286,110.94210403306144
15,16.310605214233398,-0.5444848624229431,15,16.310605214233398,0,0.0001,109.48376202583313,1662.8047688007355,110.85365125338237
16,16.292431451416014,-0.5329344682502747,16,16.292431451416014,0,0.0001,109.60389184951782,1772.669169664383,110.79182310402393
17,16.27627010620117,-0.5213440899085998,17,16.27627010620117,0,0.0001,109.5930290222168,1882.5116872787476,110.73598160463222
18,16.259258881835937,-0.5103767376899719,18,16.259258881835937,0,0.0001,109.46373105049133,1992.113846540451,110.6729914744695
19,16.245765161132812,-0.4959243140602112,19,16.245765161132812,0,0.0001,109.3388774394989,2101.5915417671204,110.61008114563792
