epoch,train_score,train_loss,best_epoch,best_value,early_stop_wait,learning_rate,epoch_time_sec,total_training_time_sec,avg_epoch_time_sec
146,15.705579799804687,-0.31648254459381103,145,15.705311633605957,1,1e-05,103.62481737136841,15091.967237472534,103.36963861282558
147,15.706804868164063,-0.3165879735183716,145,15.705311633605957,2,1e-05,103.56155681610107,15195.65379524231,103.37179452545789
148,15.708434978637696,-0.316341865940094,145,15.705311633605957,3,1e-05,103.52547097206116,15299.304316043854,103.37367781110711
149,15.711083139953613,-0.31637342107772826,145,15.705311633605957,4,1e-05,103.27309250831604,15402.708288431168,103.37388113041052
150,15.709459592590331,-0.31493266180992124,145,15.705311633605957,5,1e-05,103.414067029953,15506.248233795166,103.37498822530111
151,15.7082312991333,-0.3157108393192291,145,15.705311633605957,6,1e-05,103.24410820007324,15609.837733983994,103.37640883433109
152,15.70792382659912,-0.31672988867759705,145,15.705311633605957,7,1e-05,103.137859582901,15713.106273412704,103.37569916718884
153,15.706668318481446,-0.3157561360645294,145,15.705311633605957,8,1e-05,103.14586997032166,15816.485490083694,103.37572215740977
154,15.706557552185059,-0.31535449733734133,145,15.705311633605957,9,1e-05,103.18883943557739,15919.799911022186,103.37532409754667
155,15.70304234375,-0.31603302743911743,155,15.70304234375,0,1e-05,103.702969789505,16023.629225969315,103.37825307076977
156,15.703522105407714,-0.31675230129241944,155,15.70304234375,1,1e-05,103.57749390602112,16127.454480171204,103.38111846263592
157,15.703552553710937,-0.31512128206253054,155,15.70304234375,2,1e-05,103.52257966995239,16231.103864192963,103.38282716046473
158,15.703021954040528,-0.31401251685142517,155,15.70304234375,3,1e-05,103.60369753837585,16334.8341152668,103.3850260459924
159,15.70664077911377,-0.31410722306251526,155,15.70304234375,4,1e-05,103.54945182800293,16438.50985956192,103.38685446265359
160,15.705688933105469,-0.3153157190132141,155,15.70304234375,5,1e-05,103.67901062965393,16542.315612077713,103.38947257548571
