epoch,train_score,train_loss,best_epoch,best_value,early_stop_wait,learning_rate,epoch_time_sec,total_training_time_sec,avg_epoch_time_sec
117,15.748044656066895,-0.30349942847251893,116,15.746371549987792,1,1e-05,110.27225923538208,12915.410147428513,110.38812091819241
118,15.747674536437989,-0.3038270496463776,116,15.746371549987792,2,1e-05,109.82958793640137,13025.858199834824,110.38862881215952
119,15.747057971191406,-0.30444683441162107,116,15.746371549987792,3,1e-05,109.55648899078369,13135.538392782211,110.38267556959842
120,15.746929167175294,-0.30411108247756957,116,15.746371549987792,4,1e-05,109.7733564376831,13245.433786153793,110.37861488461495
121,15.746887551574707,-0.304614157371521,116,15.746371549987792,5,1e-05,109.79213380813599,13355.537143707275,110.37634003063864
122,15.748851507263183,-0.3032255244064331,116,15.746371549987792,6,1e-05,109.6068480014801,13465.271531820297,110.37107812967457
123,15.748731668090821,-0.3028648790168762,116,15.746371549987792,7,1e-05,109.70237612724304,13575.197896957397,110.36746257688941
124,15.748585700683593,-0.3022740634155273,116,15.746371549987792,8,1e-05,109.55770707130432,13684.882354021072,110.36195446791187
125,15.74942997833252,-0.30125141991615295,116,15.746371549987792,9,1e-05,109.78086066246033,13794.790208816528,110.35832167053222
126,15.744107238464355,-0.30240167302131654,126,15.744107238464355,0,1e-05,110.07057642936707,13905.110849142075,110.35802261223868
127,15.745804851379395,-0.30162961995124815,126,15.744107238464355,1,1e-05,109.90277481079102,14015.140155553818,110.35543429569935
128,15.747703446960449,-0.3026925581264496,126,15.744107238464355,2,1e-05,109.7565701007843,14125.019707202911,110.35171646252275
129,15.744194494628907,-0.3032385287380219,126,15.744107238464355,3,1e-05,109.58348083496094,14234.729767560959,110.34674238419348
130,15.742878603515624,-0.30294144512176513,130,15.742878603515624,0,1e-05,109.78495216369629,14344.640615940094,110.34338935338533
131,15.745169055786134,-0.30235391344070434,130,15.742878603515624,1,1e-05,109.65014958381653,14454.619661569595,110.3406081035847
132,15.744354973449708,-0.3009259230041504,130,15.742878603515624,2,1e-05,109.65776228904724,14564.40422129631,110.33639561588114
133,15.745211465454101,-0.3023238380718231,130,15.742878603515624,3,1e-05,109.51262259483337,14674.0450797081,110.33116601284286
134,15.744195312805175,-0.30144841696739194,130,15.742878603515624,4,1e-05,109.54055738449097,14783.713176965714,110.3262177385501
135,15.742998724060058,-0.3023082274532318,130,15.742878603515624,5,1e-05,109.47337675094604,14893.320985078812,110.32089618576897
136,15.740979798278808,-0.3029141801548004,136,15.740979798278808,0,1e-05,109.29413151741028,15002.867967128754,110.31520564065261
137,15.742844698181152,-0.30393841438293456,136,15.740979798278808,1,1e-05,109.52689290046692,15112.528894424438,110.31042988630978
138,15.744162834777832,-0.3021977426433563,136,15.740979798278808,2,1e-05,109.35487174987793,15222.006744384766,110.30439669844033
139,15.742995997009277,-0.3011310687255859,136,15.740979798278808,3,1e-05,109.41670417785645,15331.552324056625,110.2989375831412
140,15.742328462219238,-0.30153651362419126,136,15.740979798278808,4,1e-05,109.40865588188171,15441.09408402443,110.29352917160307
141,15.739380473937988,-0.30047342171669006,141,15.739380473937988,0,1e-05,109.43179750442505,15550.886680603027,110.2899764581775
142,15.74096006439209,-0.3013513803768158,141,15.739380473937988,1,1e-05,109.57239603996277,15660.589331150055,110.28584036021165
143,15.73817254699707,-0.2996623585605621,143,15.73817254699707,0,1e-05,109.3017647266388,15770.02161192894,110.27987141209049
144,15.740111584472656,-0.3013158197593689,143,15.73817254699707,1,1e-05,109.23504686355591,15879.39136338234,110.27355113459959
145,15.742472670898438,-0.3001681634235382,143,15.73817254699707,2,1e-05,109.46975946426392,15988.993013858795,110.2689173369572
146,15.742851443176269,-0.30115410305023194,143,15.73817254699707,3,1e-05,109.37980604171753,16098.63036441803,110.2645915371098
147,15.74264254486084,-0.29955969382286074,143,15.73817254699707,4,1e-05,109.43404078483582,16208.194507598877,110.25982658230528
148,15.741013061828614,-0.29983134546279905,143,15.73817254699707,5,1e-05,109.44587516784668,16317.768231868744,110.25519075586989
149,15.737765955200196,-0.29945700935363767,149,15.737765955200196,0,1e-05,109.48520278930664,16427.383350133896,110.25089496734158
150,15.739113799438476,-0.29999710010528563,149,15.737765955200196,1,1e-05,109.52450251579285,16537.040444612503,110.24693629741668
151,15.738070324707031,-0.29969398420333865,149,15.737765955200196,2,1e-05,109.4180383682251,16646.81000971794,110.24377489879431
152,15.73971159942627,-0.29915956886291506,149,15.737765955200196,3,1e-05,112.82062339782715,16759.760668992996,110.26158334863813
153,15.738292949829102,-0.29957474314689636,149,15.737765955200196,4,1e-05,112.01504588127136,16871.913136959076,110.27394207162794
154,15.742267700500488,-0.29944104559898377,149,15.737765955200196,5,1e-05,111.79179263114929,16983.83938550949,110.28467133447721
155,15.73868983001709,-0.299438150510788,149,15.737765955200196,6,1e-05,112.63519549369812,17096.610825300217,110.30071500193688
156,15.735843303833008,-0.2980340035438538,156,15.735843303833008,0,1e-05,112.21356415748596,17209.13847565651,110.31499022856737
157,15.736804095153808,-0.300179373960495,156,15.735843303833008,1,1e-05,112.00556206703186,17321.279021024704,110.32661796831022
158,15.736072439575196,-0.2995946317768097,156,15.735843303833008,2,1e-05,112.06809949874878,17433.482097387314,110.33849428726148
159,15.73443634338379,-0.29865748512268064,159,15.73443634338379,0,1e-05,112.16071319580078,17545.778532981873,110.35080838353379
160,15.735697795104981,-0.2987957456684113,159,15.73443634338379,1,1e-05,112.26957988739014,17658.182819128036,110.36364261955023
