epoch,train_score,train_loss,best_epoch,best_value,early_stop_wait,learning_rate,epoch_time_sec,total_training_time_sec,avg_epoch_time_sec
38,16.007137355651857,-0.42651192814826966,38,16.007137355651857,0,0.0001,108.13734245300293,4070.168484210968,107.10969695292022
39,15.99695699798584,-0.42038886392593383,39,15.99695699798584,0,0.0001,107.49246215820312,4177.7896111011505,107.12281054105514
40,15.991264543151855,-0.41666288932800294,40,15.991264543151855,0,0.0001,107.172536611557,4285.095632791519,107.12739081978798
41,15.981872702331543,-0.41392587498664857,41,15.981872702331543,0,0.0001,107.08527207374573,4392.522907733917,107.13470506668091
42,15.978098758544922,-0.4082432086753845,42,15.978098758544922,0,0.0001,107.11529278755188,4499.81166100502,107.1383728810719
43,15.974156728210449,-0.4036868559455872,43,15.974156728210449,0,0.0001,106.90934824943542,4606.854845523834,107.1361591982287
44,15.968298937988282,-0.3997448057460785,44,15.968298937988282,0,0.0001,107.4865071773529,4714.474589347839,107.14714975790544
45,15.96712030303955,-0.3989873484134674,45,15.96712030303955,0,0.0001,107.11374115943909,4821.722277879715,107.14938395288256
46,15.958505158996582,-0.39499221549987795,46,15.958505158996582,0,0.0001,106.83715915679932,4928.846307039261,107.14883276172306
47,15.956507936706544,-0.39410281275749204,47,15.956507936706544,0,0.0001,106.55243873596191,5035.640937805176,107.14129654904629
48,15.945406828918458,-0.4001987403202057,48,15.945406828918458,0,0.0001,106.82298135757446,5142.583699464798,107.13716040551662
49,15.934323432312011,-0.40519721790313723,49,15.934323432312011,0,0.0001,107.2885377407074,5250.00142788887,107.14288628344633
50,15.92408935546875,-0.40167292359352114,50,15.92408935546875,0,0.0001,106.76723980903625,5356.888824224472,107.13777648448944
51,15.91593185333252,-0.3989919757461548,51,15.91593185333252,0,0.0001,107.11101698875427,5464.3219792842865,107.14356822126052
52,15.91101354095459,-0.39402919236183165,52,15.91101354095459,0,0.0001,106.96947813034058,5571.419347047806,107.14267975091934
53,15.908005524902343,-0.39087694776535037,53,15.908005524902343,0,0.0001,106.64664459228516,5678.195504665375,107.13576423896933
54,15.903320264282227,-0.3887066418361664,54,15.903320264282227,0,0.0001,106.91518354415894,5785.235804796219,107.13399638511517
55,15.899772723083496,-0.38311716693878173,55,15.899772723083496,0,0.0001,107.18763136863708,5892.5435519218445,107.13715548948808
56,15.894960641784667,-0.3815775091457367,56,15.894960641784667,0,0.0001,108.17842364311218,6000.97327208519,107.16023700152125
57,15.88553564300537,-0.3767529786205292,57,15.88553564300537,0,0.0001,106.86082363128662,6107.956399202347,107.15712981056748
58,15.888134465637208,-0.36987255038261413,57,15.88553564300537,1,0.0001,107.48612403869629,6215.566709518433,107.16494326755918
59,15.882940104675294,-0.36757810188293455,59,15.882940104675294,0,0.0001,106.91624736785889,6322.607151508331,107.1628330764124
60,15.879464185180664,-0.36274775012969973,60,15.879464185180664,0,0.0001,107.30909204483032,6430.140187263489,107.16900312105814
61,15.875130347290039,-0.36061268708229066,61,15.875130347290039,0,0.0001,106.73578214645386,6537.212665081024,107.16742073903319
62,15.876364151000976,-0.35895272206306456,61,15.875130347290039,1,0.0001,107.21959114074707,6644.558302402496,107.17029520004026
63,15.871089736938476,-0.3541492521095276,63,15.871089736938476,0,0.0001,106.77286314964294,6751.459317922592,107.16602091940622
64,15.867891992797851,-0.3502190295124054,64,15.867891992797851,0,0.0001,106.3474223613739,6857.933886051178,107.15521696954966
65,15.867592113952636,-0.34698076431274416,65,15.867592113952636,0,0.0001,106.3184723854065,6964.378301620483,107.14428156339206
66,15.862588620605468,-0.345652046918869,66,15.862588620605468,0,0.0001,106.1430594921112,7070.770493745804,107.13288626887582
67,15.859069043579101,-0.3428997194671631,67,15.859069043579101,0,0.0001,106.46207427978516,7177.359819412231,107.12477342406315
68,15.859415446777344,-0.34038039279937743,67,15.859069043579101,1,0.0001,106.74496030807495,7284.231212854385,107.12104724785861
69,15.85501037689209,-0.33810312278747556,69,15.85501037689209,0,0.0001,106.39736580848694,7390.755923509598,107.1124046885449
70,15.852064992675782,-0.3341926541519165,70,15.852064992675782,0,0.0001,106.55141162872314,7497.433833837509,107.10619762625014
71,15.849368996276855,-0.3335610865211487,71,15.849368996276855,0,0.0001,106.88547539710999,7604.657205820084,107.10784796929696
72,15.844417595214844,-0.3317915091896057,72,15.844417595214844,0,0.0001,107.37661147117615,7712.163791656494,107.11338599522908
73,15.842340642700195,-0.3291823765563965,73,15.842340642700195,0,0.0001,107.48810505867004,7819.779757499695,107.12027065068075
74,15.843175812683105,-0.3257480751991272,73,15.842340642700195,1,0.0001,106.77021384239197,7926.683086633682,107.11733900856328
75,15.838433776855469,-0.3261312915897369,75,15.838433776855469,0,0.0001,106.67579865455627,8033.489968299866,107.11319957733154
76,15.837240779418945,-0.32200118936538696,76,15.837240779418945,0,0.0001,106.72265887260437,8140.473354101181,107.11149150133133
77,15.836730017700196,-0.3203641355895996,77,15.836730017700196,0,0.0001,106.99888706207275,8247.6014919281,107.11170768737793
78,15.83289221496582,-0.31894497430801394,78,15.83289221496582,0,0.0001,106.92606735229492,8354.658039093018,107.11100050119254
79,15.828170619812012,-0.3161454781341553,79,15.828170619812012,0,0.0001,107.22889685630798,8462.017724990845,107.11414841760563
80,15.834029190368652,-0.3150597274208069,79,15.828170619812012,1,0.0001,106.99657845497131,8569.144978761673,107.11431223452091
81,15.808828858032227,-0.2996098586177826,81,15.808828858032227,0,1e-05,106.89186263084412,8676.38321018219,107.11584210101469
82,15.813322068481446,-0.29870052267074587,81,15.808828858032227,1,1e-05,107.06981444358826,8783.596879720688,107.11703511854498
83,15.808327366638183,-0.2996027467441559,83,15.808327366638183,0,1e-05,107.34392833709717,8891.074919939041,107.12138457757881
84,15.808567141113281,-0.2995987535572052,83,15.808327366638183,1,1e-05,106.2715995311737,8997.487068414688,107.11294129065105
85,15.806927053833007,-0.300029139547348,85,15.806927053833007,0,1e-05,107.08868026733398,9104.709562063217,107.1142301419202
86,15.805992766113281,-0.3001006939792633,86,15.805992766113281,0,1e-05,106.64543843269348,9211.619956731796,107.11185996199764
87,15.80731773223877,-0.30011418423652647,86,15.805992766113281,1,1e-05,106.61286616325378,9318.366382837296,107.10765957284248
88,15.807720364074706,-0.29936719244003296,86,15.805992766113281,2,1e-05,106.94384622573853,9425.442445278168,107.10730051452464
89,15.806290972595216,-0.29944056034088135,86,15.805992766113281,3,1e-05,106.74392008781433,9532.323650836945,107.10476012176342
90,15.80427818145752,-0.3002413895797729,90,15.80427818145752,0,1e-05,106.87202644348145,9639.329305887222,107.10365895430247
91,15.804572450866699,-0.29872904615402224,90,15.80427818145752,1,1e-05,106.5910701751709,9746.262588977814,107.10178669206388
92,15.804629089355469,-0.29998777094841006,90,15.80427818145752,2,1e-05,106.724534034729,9853.125376939774,107.09918887978014
93,15.803770627136231,-0.29857667802810667,93,15.803770627136231,0,1e-05,106.72429370880127,9959.9675822258,107.09642561533119
94,15.80273065246582,-0.29761354323387146,94,15.80273065246582,0,1e-05,106.73526191711426,10066.830302000046,107.09393938297922
95,15.800217695922852,-0.2982756617927551,95,15.800217695922852,0,1e-05,106.76423954963684,10173.716187000275,107.091749336845
96,15.801510531921387,-0.298891012134552,95,15.800217695922852,1,1e-05,106.80677247047424,10280.758847236633,107.09123799204826
97,15.80410686553955,-0.2974409305667877,95,15.800217695922852,2,1e-05,106.46365928649902,10387.35999751091,107.0861855413496
98,15.805620034484864,-0.29719081908226014,95,15.800217695922852,3,1e-05,106.8735888004303,10494.458725690842,107.08631352745756
99,15.805524961853028,-0.29817578196525574,95,15.800217695922852,4,1e-05,107.06070852279663,10601.645496606827,107.0873282485538
100,15.80154930908203,-0.29732383966445924,95,15.800217695922852,5,1e-05,107.03480744361877,10708.812614917755,107.08812614917755
101,15.80193150604248,-0.29870531169891357,95,15.800217695922852,6,1e-05,106.06747341156006,10815.200525522232,107.08119332200229
102,15.798079963378907,-0.29737494925498964,102,15.798079963378907,0,1e-05,106.35175633430481,10921.676535129547,107.0752601483289
103,15.802258430786132,-0.2980898793888092,102,15.798079963378907,1,1e-05,106.32092380523682,11028.17215681076,107.06963259039573
104,15.801226721496581,-0.295775783290863,102,15.798079963378907,2,1e-05,106.23128271102905,11134.527180671692,107.06276135261243
105,15.799448459472655,-0.29837276071548463,102,15.798079963378907,3,1e-05,106.48609828948975,11241.137619018555,107.05845351446243
106,15.799679751586915,-0.2978052194881439,102,15.798079963378907,4,1e-05,106.48655772209167,11347.865627288818,107.05533610649829
107,15.800728073425294,-0.2972336880493164,102,15.798079963378907,5,1e-05,106.84569072723389,11454.83573460579,107.05453957575504
108,15.801638830871582,-0.29735532411575316,102,15.798079963378907,6,1e-05,107.27856159210205,11562.242352724075,107.05779956225996
109,15.799528140563964,-0.29574836825370787,102,15.798079963378907,7,1e-05,108.71669411659241,11671.124714374542,107.07453866398663
110,15.80021820892334,-0.2954004190731049,102,15.798079963378907,8,1e-05,108.08386254310608,11779.334332704544,107.08485757004131
111,15.798597043762207,-0.2974856972694397,102,15.798079963378907,9,1e-05,106.96935963630676,11886.736995458603,107.08772067980723
112,15.796604902648927,-0.29730308679580686,112,15.796604902648927,0,1e-05,107.00434255599976,11993.871354818344,107.08813709659236
113,15.799977831726075,-0.295111572303772,112,15.796604902648927,1,1e-05,106.95939612388611,12100.956470012665,107.08811035409438
114,15.798812515258788,-0.29477883323669435,112,15.796604902648927,2,1e-05,106.56878900527954,12207.650984048843,107.08465775481442
115,15.79354646331787,-0.29521145815849303,115,15.79354646331787,0,1e-05,106.41872811317444,12314.198776483536,107.0799893607264
116,15.797579446411133,-0.2953334082889557,115,15.79354646331787,1,1e-05,107.1440634727478,12421.585593938828,107.08263443050713
117,15.7965558984375,-0.2951063862323761,115,15.79354646331787,2,1e-05,106.6810793876648,12528.393932819366,107.08029002409715
118,15.798378132019042,-0.29489628306388854,115,15.79354646331787,3,1e-05,106.54392528533936,12635.066310405731,107.07683313903162
119,15.792356321411132,-0.29353678271293643,119,15.792356321411132,0,1e-05,106.52729034423828,12741.716045618057,107.07324408082401
120,15.794855075378418,-0.29416459868431094,119,15.792356321411132,1,1e-05,108.67600607872009,12850.515925645828,107.08763271371524
121,15.79532792755127,-0.2951691207885742,119,15.792356321411132,2,1e-05,109.0913827419281,12959.961171388626,107.10711711891426
122,15.795684213562012,-0.29384296847343444,119,15.792356321411132,3,1e-05,108.91280007362366,13069.003825426102,107.12298217562379
123,15.79518840789795,-0.2939987353897095,119,15.792356321411132,4,1e-05,108.99404788017273,13178.126869678497,107.13924284291461
124,15.794747338562011,-0.2932298031806946,119,15.792356321411132,5,1e-05,108.74185252189636,13286.99385547638,107.15317625384176
125,15.794123923645019,-0.29344793725967405,119,15.792356321411132,6,1e-05,108.87207126617432,13395.994443893433,107.16795555114746
126,15.796979755554199,-0.29321266454696654,119,15.792356321411132,7,1e-05,108.86254405975342,13505.11459851265,107.18344919454483
127,15.79553735687256,-0.29447929097175596,119,15.792356321411132,8,1e-05,109.036381483078,13614.278512001038,107.19904340158297
128,15.792198630981446,-0.29375446992874144,128,15.792198630981446,0,1e-05,108.98446702957153,13723.391124248505,107.21399315819144
129,15.790432234191895,-0.29289928503990176,129,15.790432234191895,0,1e-05,109.35814905166626,13832.876872777939,107.23160366494527
130,15.793735464477539,-0.29250544471740725,129,15.790432234191895,1,1e-05,109.12423419952393,13942.128381967545,107.24714139975035
131,15.793170805664062,-0.2917668532848358,129,15.790432234191895,2,1e-05,109.07459378242493,14051.550596237183,107.26374500944414
132,15.790824209289552,-0.2937368774700165,129,15.790432234191895,3,1e-05,109.0019052028656,14160.682843446732,107.2779003291419
