epoch,train_score,train_loss,best_epoch,best_value,early_stop_wait,learning_rate,epoch_time_sec,total_training_time_sec,avg_epoch_time_sec
1,18.514339750976564,-3.022216855239868,1,18.514339750976564,0,0.0001,112.74846196174622,112.74859547615051,112.74859547615051
2,17.06358589477539,-1.9305981511306762,2,17.06358589477539,0,0.0001,111.80843687057495,224.5579125881195,112.27895629405975
3,16.77415643737793,-1.4970045441818238,3,16.77415643737793,0,0.0001,111.68518280982971,336.83358335494995,112.27786111831665
4,16.627033297729493,-1.2369915954208375,4,16.627033297729493,0,0.0001,112.31128573417664,449.28254556655884,112.32063639163971
5,16.50857265563965,-0.9961197511672973,5,16.50857265563965,0,0.0001,112.18653059005737,561.593444108963,112.3186888217926
6,16.42302722167969,-0.8094664844703674,6,16.42302722167969,0,0.0001,111.77162551879883,673.6234185695648,112.27056976159413
7,16.36889418823242,-0.7082668427467346,7,16.36889418823242,0,0.0001,111.45013809204102,785.1993460655212,112.17133515221732
8,16.327599573364257,-0.6558177291488647,8,16.327599573364257,0,0.0001,111.96874046325684,897.2950632572174,112.16188290715218
9,16.29807837463379,-0.6169771676254272,9,16.29807837463379,0,0.0001,112.11638021469116,1009.5452828407288,112.1716980934143
10,16.277806692504882,-0.5959360205078125,10,16.277806692504882,0,0.0001,111.44858860969543,1121.126627445221,112.1126627445221
11,16.260510938720703,-0.5736265635681153,11,16.260510938720703,0,0.0001,111.73640990257263,1233.2309205532074,112.1119018684734
12,16.2438207421875,-0.5603630791473388,12,16.2438207421875,0,0.0001,111.56928849220276,1344.923832654953,112.07698605457942
13,16.231458576660156,-0.5500320951461792,13,16.231458576660156,0,0.0001,111.62842655181885,1456.6783318519592,112.05217937322763
14,16.21764729675293,-0.5417082666015625,14,16.21764729675293,0,0.0001,111.37977504730225,1568.1931812763214,112.01379866259438
15,16.206917772827147,-0.5348837117958068,15,16.206917772827147,0,0.0001,111.10076069831848,1679.4214053153992,111.96142702102661
16,16.19290950805664,-0.5287912144088746,16,16.19290950805664,0,0.0001,111.2852213382721,1790.9608385562897,111.9350524097681
17,16.184527595825195,-0.5222311598396301,17,16.184527595825195,0,0.0001,111.00884509086609,1902.2129542827606,111.8948796636918
18,16.17512640686035,-0.520128065662384,18,16.17512640686035,0,0.0001,111.19562888145447,2013.541161775589,111.86339787642162
19,16.16537358154297,-0.511836751461029,19,16.16537358154297,0,0.0001,111.67401933670044,2125.350962638855,111.86057698099236
20,16.153070985717772,-0.5100097353458405,20,16.153070985717772,0,0.0001,111.41759085655212,2236.907317876816,111.84536589384079
21,16.146455885009765,-0.5086906280326843,21,16.146455885009765,0,0.0001,111.44800901412964,2348.717411994934,111.84368628547305
22,16.137826415405275,-0.5037908875656127,22,16.137826415405275,0,0.0001,111.35134434700012,2460.326402902603,111.83301831375469
23,16.126135043334962,-0.5023654224205018,23,16.126135043334962,0,0.0001,111.47495675086975,2571.9432439804077,111.82361930349599
24,16.125515802612306,-0.5000154228210449,24,16.125515802612306,0,0.0001,111.38321018218994,2683.465640068054,111.81106833616893
25,16.119466784057618,-0.49301350732803345,25,16.119466784057618,0,0.0001,110.9800386428833,2794.566281557083,111.78265126228332
26,16.104683906860352,-0.49254916090011597,26,16.104683906860352,0,0.0001,111.15438032150269,2905.963927745819,111.7678433748392
27,16.101499536132813,-0.48894861139297485,27,16.101499536132813,0,0.0001,111.40742015838623,3017.492438554764,111.75897920573199
28,16.0926282623291,-0.4880813165092468,28,16.0926282623291,0,0.0001,111.59790992736816,3129.216830968857,111.75774396317345
29,16.089080034179688,-0.48631456474304197,29,16.089080034179688,0,0.0001,111.56117606163025,3240.90239405632,111.75525496745932
30,16.086699650268553,-0.481877914762497,30,16.086699650268553,0,0.0001,111.18237519264221,3352.2076609134674,111.74025536378225
31,16.083897064208983,-0.4776410083770752,31,16.083897064208983,0,0.0001,110.45027422904968,3463.0046594142914,111.70982772304166
32,16.07441353942871,-0.47876127734184265,32,16.07441353942871,0,0.0001,111.35026335716248,3574.480573415756,111.70251791924238
33,16.07452655944824,-0.47568339289665224,32,16.07441353942871,1,0.0001,111.3473424911499,3685.9599609375,111.69575639204545
34,16.06690865661621,-0.47273032843589785,34,16.06690865661621,0,0.0001,111.36130690574646,3797.4500958919525,111.68970870270448
35,16.05811677368164,-0.46975671149253845,35,16.05811677368164,0,0.0001,111.64835929870605,3909.2269377708435,111.6921982220241
36,16.061415993041994,-0.4699482362365723,35,16.05811677368164,1,0.0001,111.26411938667297,4020.7438490390778,111.68732913997438
37,16.056811076660157,-0.4672196894645691,37,16.056811076660157,0,0.0001,111.28895568847656,4132.287504911423,111.6834460786871
38,16.050297103271486,-0.46246432618141176,38,16.050297103271486,0,0.0001,111.26134943962097,4243.689131975174,111.67602978882037
39,16.04792535247803,-0.4655976475906372,39,16.04792535247803,0,0.0001,111.54258060455322,4355.365867137909,111.676047875331
40,16.046639508666992,-0.46258852397918704,40,16.046639508666992,0,0.0001,111.61664652824402,4467.113355636597,111.67783389091491
41,16.04143695007324,-0.4611792755317688,41,16.04143695007324,0,0.0001,111.84427618980408,4579.305474758148,111.69037743312556
42,16.038813446044923,-0.4576384160041809,42,16.038813446044923,0,0.0001,112.04505515098572,4691.48469042778,111.70201643875667
43,16.034323490600585,-0.455488840637207,43,16.034323490600585,0,0.0001,111.95079159736633,4803.569589138031,111.71092067762862
44,16.0355297064209,-0.452129997215271,43,16.034323490600585,1,0.0001,112.13050842285156,4915.836369514465,111.72355385260148
45,16.028607074890136,-0.4534255747509003,45,16.028607074890136,0,0.0001,111.46593832969666,5027.443938970566,111.72097642156812
46,16.026008314819336,-0.4538221821975708,46,16.026008314819336,0,0.0001,111.54660725593567,5139.257524490356,111.72298966283384
47,16.02025289001465,-0.45036421498298645,47,16.02025289001465,0,0.0001,111.46058320999146,5250.963095188141,111.72261904655619
48,16.021697715454103,-0.4468495612335205,47,16.02025289001465,1,0.0001,111.24700784683228,5362.339019060135,111.71539623041947
49,16.018555308532715,-0.44704817923545836,49,16.018555308532715,0,0.0001,111.41886830329895,5473.87842297554,111.71180455052122
50,16.016978512573242,-0.4459018564987183,50,16.016978512573242,0,0.0001,111.48773121833801,5585.4890904426575,111.70978180885315
51,16.013925349121095,-0.4427078463840485,51,16.013925349121095,0,0.0001,111.30976271629333,5697.146372318268,111.70875239839741
