epoch,train_score,train_loss,best_epoch,best_value,early_stop_wait,learning_rate,epoch_time_sec,total_training_time_sec,avg_epoch_time_sec
1,19.58936684082031,-3.4577472353363037,1,19.58936684082031,0,0.0001,106.64308190345764,106.64320182800293,106.64320182800293
2,17.341298842773437,-2.1053826913070677,2,17.341298842773437,0,0.0001,106.64598226547241,213.289555311203,106.6447776556015
3,17.0051458392334,-1.5361261962509156,3,17.0051458392334,0,0.0001,106.00249910354614,319.86592268943787,106.62197422981262
4,16.832995204467775,-1.2375029207992554,4,16.832995204467775,0,0.0001,106.18130612373352,426.1801209449768,106.5450302362442
5,16.71901840942383,-1.0697809172821044,5,16.71901840942383,0,0.0001,105.87417650222778,532.1845245361328,106.43690490722656
6,16.641218306884767,-0.9659935088729859,6,16.641218306884767,0,0.0001,105.69801187515259,638.157872915268,106.35964548587799
7,16.57709214050293,-0.8870593475914001,7,16.57709214050293,0,0.0001,105.4639093875885,743.7468037605286,106.24954339436123
8,16.524897856445314,-0.8236803198432923,8,16.524897856445314,0,0.0001,105.23150205612183,849.1061384677887,106.13826730847359
9,16.47966082702637,-0.7736276697921753,9,16.47966082702637,0,0.0001,105.70238971710205,954.944235086441,106.10491500960455
10,16.44138720275879,-0.7293727528190613,10,16.44138720275879,0,0.0001,105.70057129859924,1060.7746767997742,106.07746767997742
11,16.41375229980469,-0.6917678645324707,11,16.41375229980469,0,0.0001,105.34632635116577,1166.461506843567,106.041955167597
12,16.37462601501465,-0.6626226157569886,12,16.37462601501465,0,0.0001,105.69450807571411,1272.3777887821198,106.03148239850998
13,16.334821045532227,-0.6432443998336792,13,16.334821045532227,0,0.0001,105.90937805175781,1378.4200098514557,106.03230845011197
14,16.297236510009764,-0.629596284790039,14,16.297236510009764,0,0.0001,105.47017025947571,1484.0172805786133,106.0012343270438
15,16.26948110107422,-0.6121624202156067,15,16.26948110107422,0,0.0001,105.71774935722351,1589.8660609722137,105.99107073148092
16,16.246177225341796,-0.5889065260887146,16,16.246177225341796,0,0.0001,106.3898024559021,1696.523913383484,106.03274458646774
17,16.218807514038087,-0.574017789440155,17,16.218807514038087,0,0.0001,105.7984549999237,1802.4521629810333,106.02659782241372
18,16.19697206726074,-0.5575661519432068,18,16.19697206726074,0,0.0001,106.06652092933655,1908.651349067688,106.036186059316
19,16.179955221557616,-0.5472338054656982,19,16.179955221557616,0,0.0001,106.55071902275085,2015.337429523468,106.07039102755095
20,16.14712867126465,-0.55853618434906,20,16.14712867126465,0,0.0001,105.75673317909241,2121.2343640327454,106.06171820163726
21,16.116614791259767,-0.5528042005157471,21,16.116614791259767,0,0.0001,105.91660904884338,2227.491025209427,106.0710012004489
