epoch,train_score,train_loss,best_epoch,best_value,early_stop_wait,learning_rate,epoch_time_sec,total_training_time_sec,avg_epoch_time_sec
60,15.865426956481933,-0.33340428087234497,60,15.865426956481933,0,0.0001,110.84244871139526,6667.7963745594025,111.12993957599004
61,15.858742556762696,-0.3318817317199707,61,15.858742556762696,0,0.0001,111.32891774177551,6779.46831035614,111.13882475993672
62,15.85872303466797,-0.33028043625831605,61,15.858742556762696,1,0.0001,110.88000416755676,6890.475399971008,111.1366999995324
63,15.857270302734374,-0.32688022022247315,63,15.857270302734374,0,0.0001,110.94532251358032,7001.550498008728,111.13572219061473
64,15.852099141235351,-0.3244764402008057,64,15.852099141235351,0,0.0001,110.91436624526978,7112.602496147156,111.13441400229931
65,15.852735710754395,-0.32142084779739377,64,15.852099141235351,1,0.0001,110.87039136886597,7223.612661361694,111.13250248248761
66,15.849604405212402,-0.3186177689933777,66,15.849604405212402,0,0.0001,110.94873428344727,7334.817738056183,111.13360209176035
67,15.847667222290038,-0.3180179798412323,67,15.847667222290038,0,0.0001,111.1950101852417,7446.141563415527,111.13644124500787
68,15.843720236511231,-0.3161345194721222,68,15.843720236511231,0,0.0001,111.11946749687195,7557.39243888855,111.1381241013022
69,15.842043579711914,-0.3130942244720459,69,15.842043579711914,0,0.0001,111.19827771186829,7668.72391295433,111.14092627470045
70,15.84064875793457,-0.311766559715271,70,15.84064875793457,0,0.0001,110.74470329284668,7779.603252410889,111.13718932015556
71,15.838865098571777,-0.3096942670345306,71,15.838865098571777,0,0.0001,111.09513545036316,7891.048292636871,111.14152524840664
72,15.836016614074707,-0.30692131138801576,72,15.836016614074707,0,0.0001,111.46775937080383,8002.648492336273,111.14789572689268
73,15.838267355957031,-0.30508928544044495,72,15.836016614074707,1,0.0001,110.90312814712524,8113.686065196991,111.1463844547533
74,15.830228135681152,-0.30454275603294373,74,15.830228135681152,0,0.0001,111.13386416435242,8224.954037427902,111.1480275328095
75,15.82942651184082,-0.30299157950401306,75,15.82942651184082,0,0.0001,110.73826742172241,8335.831533432007,111.14442044576009
76,15.825560129394532,-0.2994238324928284,76,15.825560129394532,0,0.0001,110.90592932701111,8447.008605241776,111.14485006897073
77,15.82424646484375,-0.300318296585083,77,15.82424646484375,0,0.0001,111.0920557975769,8558.233653783798,111.14589160758179
78,15.82026498260498,-0.29786266870498657,78,15.82026498260498,0,0.0001,110.8484992980957,8669.217669725418,111.143816278531
79,15.822395278320313,-0.2945946808719635,78,15.82026498260498,1,0.0001,111.30288434028625,8780.655076265335,111.1475326109536
80,15.817633451843262,-0.2965070544719696,80,15.817633451843262,0,0.0001,110.98275113105774,8891.767892122269,111.14709865152835
81,15.799718711242676,-0.27997521052360536,81,15.799718711242676,0,1e-05,111.05997085571289,9003.188303470612,111.15047288235323
82,15.79975474395752,-0.27739733942985534,81,15.799718711242676,1,1e-05,111.27431178092957,9114.59962797165,111.15365399965425
83,15.796539289855957,-0.2777960669326782,83,15.796539289855957,0,1e-05,111.21517539024353,9225.952680826187,111.15605639549624
